0823EA|CIMBC50|1.660|1.630|1.630|-0.030|-1.81|660
7117|CJCEN|0.435|0.435|0.440|+0.005|+1.15|1,777
0514C3|CKHUTCH-C3|0.075|0.000|0.000|0.000|0.00|0
03001|CLOUD|0.300|0.000|0.000|0.000|0.00|0
7018|CME|0.035|0.000|0.000|0.000|0.00|0
7018LA|CME-LA|0.020|0.000|0.000|0.000|0.00|0
7018WA|CME-WA|0.025|0.000|0.000|0.000|0.00|0
5180|CMMT|1.120|1.120|1.110|-0.010|-0.89|195
2852|CMSB|3.150|3.140|3.140|-0.010|-0.32|26
285214|CMSB-C14|0.085|0.000|0.000|0.000|0.00|0
285215|CMSB-C15|0.110|0.000|0.000|0.000|0.00|0
7986|CNASIA|0.410|0.000|0.000|0.000|0.00|0
5104|CNI|0.070|0.000|0.000|0.000|0.00|0
5188|CNOUHUA|0.055|0.000|0.000|0.000|0.00|0
5071|COASTAL|1.300|0.000|0.000|0.000|0.00|0
7205|COCOLND|2.040|0.000|0.000|0.000|0.00|0
7195|COMCORP|0.135|0.135|0.135|0.000|0.00|120
2127|COMFORT|0.830|0.830|0.830|0.000|0.00|200
5136|COMPLET|0.890|0.000|0.000|0.000|0.00|0
5037|COMPUGT|0.025|0.000|0.000|0.000|0.00|0
0102|CONNECT|0.105|0.000|0.000|0.000|0.00|0
0102PA|CONNECT-PA|0.035|0.000|0.000|0.000|0.00|0
0102WA|CONNECT-WA|0.025|0.000|0.000|0.000|0.00|0
0102WB|CONNECT-WB|0.025|0.000|0.000|0.000|0.00|0
8591|CRESBLD|0.980|0.970|0.970|-0.010|-1.02|160
6718|CRESNDO|1.280|1.230|1.230|-0.050|-3.91|100
03016|CRG|0.045|0.000|0.000|0.000|0.00|0
7202|CSCENIC|1.130|0.000|0.000|0.000|0.00|0
5094|CSCSTEL|1.060|1.060|1.060|0.000|0.00|198
5214|CSL|0.010|0.000|0.000|0.000|0.00|0
0051|CUSCAPI|0.200|0.205|0.205|+0.005|+2.50|55,625
5049|CVIEW|1.490|0.000|0.000|0.000|0.00|0
9423|CWG|0.420|0.000|0.000|0.000|0.00|0
7157|CYL|0.460|0.000|0.000|0.000|0.00|0
5082|CYMAO|0.380|0.000|0.000|0.000|0.00|0
5184|CYPARK|1.730|1.720|1.740|+0.010|+0.58|131
7204|D&O|0.725|0.720|0.725|0.000|0.00|13,371
8125|DAIBOCI|1.570|1.570|1.570|0.000|0.00|116
8125WB|DAIBOCI-WB|0.130|0.000|0.000|0.000|0.00|0
5355|DAIMAN|2.990|0.000|0.000|0.000|0.00|0
5276|DANCO|0.580|0.570|0.575|-0.005|-0.86|3,208
5276WA|DANCO-WA|0.295|0.295|0.295|0.000|0.00|411
8338|DATAPRP|0.210|0.210|0.215|+0.005|+2.38|2,170
0091|DAYA|0.005|0.005|0.005|0.000|0.00|2,009
5141|DAYANG|1.380|1.390|1.380|0.000|0.00|44,142
7179|DBE|0.030|0.030|0.030|0.000|0.00|3,920
7179WB|DBE-WB|0.010|0.000|0.000|0.000|0.00|0
3484|DBHD|0.425|0.430|0.440|+0.015|+3.53|8,253
3484WA|DBHD-WA|0.080|0.080|0.085|+0.005|+6.25|3,484
7119|DEGEM|1.050|0.000|0.000|0.000|0.00|0
5132|DELEUM|1.140|1.140|1.140|0.000|0.00|80
7212|DESTINI|0.220|0.220|0.230|+0.010|+4.55|20,404
0152|DGB|0.125|0.000|0.000|0.000|0.00|0
0152WB|DGB-WB|0.030|0.000|0.000|0.000|0.00|0
0131|DGSB|0.085|0.085|0.085|0.000|0.00|705
7277|DIALOG|3.200|3.210|3.210|+0.010|+0.31|4
727733|DIALOG-C33|0.005|0.000|0.000|0.000|0.00|0
727735|DIALOG-C35|0.005|0.000|0.000|0.000|0.00|0
727736|DIALOG-C36|0.055|0.000|0.000|0.000|0.00|0
727737|DIALOG-C37|0.045|0.000|0.000|0.000|0.00|0
727738|DIALOG-C38|0.040|0.000|0.000|0.000|0.00|0
727739|DIALOG-C39|0.050|0.000|0.000|0.000|0.00|0
727740|DIALOG-C40|0.120|0.000|0.000|0.000|0.00|0
727741|DIALOG-C41|0.100|0.105|0.105|+0.005|+5.00|16,100
727742|DIALOG-C42|0.135|0.000|0.000|0.000|0.00|0
727743|DIALOG-C43|0.150|0.000|0.000|0.000|0.00|0
6947|DIGI|4.570|4.540|4.600|+0.030|+0.66|771
694724|DIGI-C24|0.045|0.045|0.045|0.000|0.00|2
694725|DIGI-C25|0.105|0.000|0.000|0.000|0.00|0
694726|DIGI-C26|0.115|0.000|0.000|0.000|0.00|0
694727|DIGI-C27|0.115|0.000|0.000|0.000|0.00|0
694728|DIGI-C28|0.060|0.000|0.000|0.000|0.00|0
0029|DIGISTA|0.050|0.045|0.045|-0.005|-10.00|1,000
0029WB|DIGISTA-WB|0.020|0.000|0.000|0.000|0.00|0
0400GA|DIN040000223|98.400|0.000|0.000|0.000|0.00|0
0400GC|DIN042300721|98.860|0.000|0.000|0.000|0.00|0
0400GB|DIN045801028|99.000|0.000|0.000|0.000|0.00|0
7528|DKLS|1.770|0.000|0.000|0.000|0.00|0
5908|DKSH|2.450|0.000|0.000|0.000|0.00|0
3026|DLADY|64.280|64.280|64.280|0.000|0.00|10
4456|DNEX|0.285|0.290|0.295|+0.010|+3.51|21,330
4456WD|DNEX-WD|0.070|0.075|0.075|+0.005|+7.14|8,973
7114|DNONCE|0.465|0.000|0.000|0.000|0.00|0
7114WA|DNONCE-WA|0.200|0.000|0.000|0.000|0.00|0
5835|DOLMITE|0.110|0.000|0.000|0.000|0.00|0
5265|DOLPHIN|0.150|0.150|0.150|0.000|0.00|100
5265WA|DOLPHIN-WA|0.035|0.000|0.000|0.000|0.00|0
7169|DOMINAN|1.270|1.270|1.260|-0.010|-0.79|30
7169WA|DOMINAN-WA|0.080|0.000|0.000|0.000|0.00|0
7148|DPHARMA|1.150|1.150|1.150|0.000|0.00|50
0205|DPIH|0.220|0.220|0.220|0.000|0.00|100
7198|DPS|0.065|0.000|0.000|0.000|0.00|0
7198WB|DPS-WB|0.030|0.000|0.000|0.000|0.00|0
1619|DRBHCOM|1.880|1.890|1.870|-0.010|-0.53|411
161960|DRBHCOMC60|0.020|0.000|0.000|0.000|0.00|0
161962|DRBHCOMC62|0.005|0.000|0.000|0.000|0.00|0
161963|DRBHCOMC63|0.055|0.000|0.000|0.000|0.00|0
161964|DRBHCOMC64|0.005|0.000|0.000|0.000|0.00|0
161966|DRBHCOMC66|0.005|0.000|0.000|0.000|0.00|0
161967|DRBHCOMC67|0.020|0.000|0.000|0.000|0.00|0
161968|DRBHCOMC68|0.095|0.095|0.095|0.000|0.00|500
161969|DRBHCOMC69|0.135|0.000|0.000|0.000|0.00|0
161970|DRBHCOMC70|0.150|0.000|0.000|0.000|0.00|0
161971|DRBHCOMC71|0.125|0.000|0.000|0.000|0.00|0
161972|DRBHCOMC72|0.125|0.000|0.000|0.000|0.00|0
161973|DRBHCOMC73|0.100|0.000|0.000|0.000|0.00|0
161974|DRBHCOMC74|0.150|0.090|0.090|-0.060|-40.00|2,000
5216|DSONIC|0.490|0.490|0.505|+0.015|+3.06|111,465
5216WA|DSONIC-WA|0.090|0.090|0.090|0.000|0.00|36,270
7233|DUFU|1.670|1.660|1.650|-0.020|-1.20|940
3948|DUTALND|0.500|0.500|0.495|-0.005|-1.00|140
5178|DYNACIA|0.100|0.100|0.095|-0.005|-5.00|170,436
5178PA|DYNACIA-PA|0.050|0.050|0.050|0.000|0.00|18,540
5178WA|DYNACIA-WA|0.040|0.045|0.045|+0.005|+12.50|1
341713|E&amp;O-C13|0.150|0.000|0.000|0.000|0.00|0
3417|E&O|0.855|0.855|0.850|-0.005|-0.58|3,126
3417WB|E&O-WB|0.005|0.000|0.000|0.000|0.00|0
0154|EAH|0.015|0.000|0.000|0.000|0.00|0
